id,status,add_extent,optimal_extent,n_faces
21281,ok,32.0704,32.0704,16
21282,ok,47.3188,47.3188,25
21283,ok,33.4250,33.4250,37
21284,ok,48.5601,48.5601,23
21285,ok,49.6457,49.6457,17
21286,ok,38.4529,34.2595,18
21287,ok,30.6877,30.6877,16
21288,ok,47.4462,47.4462,21
21289,ok,44.4820,42.2336,36
2129,ok,37.7885,37.7885,17
21290,ok,45.4195,45.4195,21
21291,ok,39.8094,39.8094,34
21292,ok,36.8660,36.8660,31
21293,ok,42.0579,42.0579,20
21294,ok,24.5593,24.5593,17
21295,ok,40.5049,40.5049,29
21296,ok,51.4030,45.7974,19
21297,ok,47.0561,47.0561,25
21298,ok,41.1846,41.1846,28
21299,ok,24.7592,24.7592,26
213,ok,46.7165,46.7165,32
2130,ok,39.8966,39.8966,28
21301,ok,43.0943,43.0943,23
21302,ok,31.9468,31.9468,26
21303,ok,18.3755,18.3755,34
21304,ok,49.2191,49.2191,18
21305,ok,45.5644,45.5644,15
21306,ok,30.9206,30.9206,29
21307,ok,30.3373,30.3373,29
21308,ok,39.9893,39.9893,15
21309,ok,31.8934,31.8934,16
2131,ok,49.6249,49.6249,29
21310,ok,44.5598,44.5598,12
21311,ok,35.0809,35.0809,14
21312,ok,43.1211,43.1211,15
21313,ok,39.0763,39.0763,13
21314,ok,46.8990,46.8990,15
21315,ok,44.8934,44.8934,25
21316,ok,48.4752,48.4752,37
21317,ok,44.0621,44.0621,30
21318,ok,47.2166,47.2166,19
21319,ok,49.8673,49.8673,29
2132,ok,45.4354,45.4354,18
21320,ok,41.4352,41.4352,21
21321,ok,36.4779,36.4779,8
21322,ok,40.3631,40.3631,13
21323,ok,45.3032,45.3032,24
21324,ok,16.0931,16.0931,13
21325,ok,49.3755,49.3755,18
21326,ok,44.7884,44.7884,18
21327,ok,35.4596,35.4596,28
21328,ok,32.4572,32.4572,18
21329,ok,33.5297,33.5297,32
2133,ok,42.5016,42.5016,42
21330,ok,45.8683,45.8683,13
21332,ok,40.4258,39.2384,20
21333,ok,33.9918,33.9918,30
21334,ok,48.2811,48.2811,27
21335,ok,35.1995,35.1995,22
21336,ok,47.5100,47.5100,42
21338,ok,38.8357,38.8357,21
21339,ok,30.7130,30.7130,15
2134,ok,46.2227,46.2227,30
21340,ok,37.4307,37.4307,21
21341,ok,49.2348,49.2348,24
21342,ok,40.0553,40.0553,20
21343,ok,47.2437,42.1006,9
21344,ok,39.9003,39.9003,21
21345,ok,40.3000,35.9052,30
21346,ok,47.8512,47.8512,14
21347,ok,28.2408,28.2408,12
21348,ok,32.7459,32.7459,18
21349,ok,38.1488,38.1488,23
2135,ok,43.1623,43.1623,28
21350,ok,43.9544,43.9544,14
21351,ok,34.6732,34.6732,17
21352,ok,31.1571,31.1571,19
21353,ok,42.2059,42.2059,13
21354,ok,37.6721,37.6721,30
21355,ok,36.5376,36.5376,26
21356,ok,28.0611,28.0611,27
21357,ok,48.1323,48.1323,30
21358,ok,36.7250,36.7250,16
21359,ok,25.4140,25.4140,17
2136,ok,47.8518,47.8518,24
21360,ok,20.0292,20.0292,33
21361,ok,29.3438,29.3438,26
21362,ok,43.4625,43.4625,40
21363,ok,45.9525,45.9525,19
21364,ok,42.9380,42.9380,24
21365,ok,41.9509,41.9509,25
21366,ok,37.8873,37.8873,27
21367,ok,18.8931,18.8931,13
21368,ok,36.9223,36.9223,14
21369,ok,42.7415,42.7415,17
2137,ok,25.3003,25.3003,19
21370,ok,38.7731,38.7731,23
21371,ok,32.1505,32.1505,37
21372,ok,43.6297,43.6297,17
21373,ok,49.9876,49.9876,16
21374,ok,49.9312,49.9312,32
21375,ok,49.6260,49.6260,16
21376,ok,44.3222,44.3222,31
21377,ok,36.7972,36.7972,16
21378,ok,34.0905,34.0905,23
21379,ok,35.4609,35.4609,31
2138,ok,40.5574,40.5574,29
21380,ok,49.5935,49.5935,22
21381,ok,27.8095,27.8095,24
21382,ok,44.8939,44.8939,12
21383,ok,48.3264,48.3264,33
21384,ok,32.1923,32.1923,28
21385,ok,48.7089,48.7089,16
21386,ok,37.6180,37.6180,28
21387,ok,49.3642,49.3642,23
21388,ok,29.7485,29.7485,24
2139,ok,28.5860,28.5860,16
21390,ok,38.5328,38.5328,24
21391,ok,284.0106,28.9241,35
21392,ok,35.9692,35.9692,30
21393,ok,22.7735,22.7735,23
21394,ok,40.5541,40.5541,10
21396,ok,34.0924,34.0924,29
21397,ok,43.8101,43.8101,26
21398,ok,43.4106,43.4106,18
21399,ok,27.6304,27.6304,20
214,ok,42.9366,42.9366,23
2140,ok,38.3926,38.3926,23
21400,ok,41.0880,41.0880,34
21401,ok,45.2260,45.2260,19
21402,ok,47.9378,47.0273,26
21403,ok,41.4962,41.4962,43
21404,ok,47.7565,47.7565,49
21405,ok,48.0200,48.0200,42
21406,ok,41.9893,41.9893,33
21407,ok,39.9854,39.9854,16
21408,ok,25.5770,25.5770,18
21409,ok,43.3346,43.3346,13
2141,ok,43.3126,43.3126,24
21410,ok,42.9587,42.9587,28
21411,ok,49.0243,49.0243,25
21412,ok,47.4970,47.4970,45
21413,ok,46.0256,46.0256,31
21414,ok,19.9419,19.9419,17
21415,ok,38.7557,38.7557,47
21416,ok,38.8367,38.8367,17
21417,ok,33.6138,33.6138,12
21418,ok,28.0081,28.0081,29
21419,ok,38.9559,38.9559,33
2142,ok,35.3140,35.3140,27
21420,ok,37.1697,37.1697,18
21421,ok,48.0792,48.0792,34
21422,ok,43.2079,43.2079,12
21423,ok,45.1708,45.1708,25
21424,ok,43.0992,43.0992,44
21425,ok,42.4637,42.4637,24
21426,ok,27.7741,27.7741,10
21427,ok,34.3521,34.3521,22
21428,ok,46.5419,46.5419,31
21429,ok,37.0310,37.0310,24
2143,ok,26.7805,26.7805,15
21430,ok,49.0107,49.0107,20
21431,ok,40.4469,40.4469,24
21432,ok,46.6588,46.6588,16
21433,ok,44.6793,44.6793,21
21434,ok,48.0120,48.0120,23
21435,ok,48.4338,48.4338,16
21436,ok,39.6408,39.6408,18
21437,ok,40.8495,40.8495,13
21438,ok,40.1067,40.1067,27
21439,ok,37.9342,37.9342,25
2144,ok,29.5191,28.7035,18
21440,ok,47.9954,47.9954,24
21441,ok,36.5053,36.5053,20
21442,ok,31.9989,31.9989,33
21443,ok,44.4618,44.4618,26
21444,ok,47.5196,47.5196,26
21445,ok,48.5279,48.5279,14
21446,ok,26.8977,26.8977,29
21447,ok,46.0387,46.0387,17
21448,ok,30.7446,30.7446,23
21449,ok,40.8530,40.8530,31
2145,ok,40.9594,40.9594,42
21450,ok,43.7454,43.7454,17
21452,ok,46.3405,46.3405,19
21453,ok,49.2283,49.2283,30
21454,ok,31.3107,31.3107,27
21455,ok,48.3720,48.3720,21
21456,ok,305.4494,43.6098,31
21457,ok,47.0469,47.0469,14
21458,ok,42.1949,42.1949,18
21459,ok,22.1046,22.1046,14
2146,ok,40.4942,40.4942,17
21460,ok,48.6947,48.6947,43
21461,ok,41.6145,41.6145,36
21462,ok,38.5638,38.5638,11
21463,ok,37.8534,37.8534,24
21464,ok,37.9415,37.9415,14
21465,ok,39.8935,39.8935,27
21466,ok,39.4172,39.4171,14
21467,ok,46.5238,46.5238,30
21468,ok,43.7164,43.7164,8
21469,ok,46.7179,46.7179,15
2147,ok,49.2050,49.2050,18
21470,ok,46.4361,46.4361,15
21471,ok,40.6305,40.6305,24
21472,ok,27.6011,27.6011,10
21473,ok,42.3378,42.3378,16
21474,ok,28.2748,28.2748,27
21475,ok,48.6169,48.6169,15
21476,ok,43.5779,43.5779,33
21477,ok,47.4082,47.4082,23
21478,ok,47.3911,47.3911,27
21479,ok,36.6688,33.7944,21
2148,ok,41.0628,41.0628,18
21480,ok,36.8896,36.8896,11
21481,ok,38.0625,38.0625,27
21482,ok,43.6915,43.6915,24
21484,ok,25.9579,25.9579,30
21485,ok,47.1784,47.1784,18
21486,ok,16.3897,16.3897,19
21487,ok,44.8452,44.8452,37
21488,ok,42.0074,42.0074,18
21489,ok,35.8477,35.8477,24
2149,ok,33.9364,33.9364,15
21490,ok,34.2147,34.2147,40
21491,ok,33.9119,33.9119,17
21492,ok,46.4864,46.4864,33
21493,ok,41.7040,41.7040,24
21494,ok,49.4700,49.4700,13
21495,ok,31.5301,31.5301,29
21496,ok,49.3643,49.3643,16
21497,ok,40.4506,40.4506,32
21498,ok,31.7548,31.7548,25
21499,ok,49.4380,49.4380,37
215,ok,44.5795,44.5795,15
2150,ok,39.7901,39.7901,38
21500,ok,46.6122,46.3271,18
21501,ok,46.6551,46.6551,17
21502,ok,30.3142,30.3142,20
21503,ok,43.9081,43.9081,18
21504,ok,42.1894,42.1894,17
21505,ok,44.0158,44.0158,30
21506,ok,46.0082,46.0082,45
21507,ok,51.6459,46.0138,22
21508,ok,48.8917,48.8917,24
21509,ok,48.0989,48.0989,29
2151,ok,19.6393,19.1669,24
21510,ok,33.5371,33.5371,35
21511,ok,32.7446,32.7446,20
21512,ok,48.2498,48.2498,23
21513,ok,47.1009,47.1009,22
21514,ok,39.3610,35.0686,19
21515,ok,31.7165,30.2245,20
21516,ok,45.8796,45.8796,32
21517,ok,48.0617,48.0617,25
21518,ok,49.6166,49.6166,15
21519,ok,36.4353,36.4353,26
2152,ok,42.5887,42.5887,39
21520,ok,45.4792,45.4792,22
21521,ok,39.4575,39.4575,14
21522,ok,42.0535,42.0535,18
21523,ok,36.7225,36.7225,24
21524,ok,41.6363,41.6363,17
21525,ok,36.9297,36.9297,29
21526,ok,49.9612,49.9612,19
21527,ok,49.7520,49.7520,34
21528,ok,46.6746,46.6746,22
21529,ok,24.2961,24.2961,21
2153,ok,42.1758,42.1758,30
21530,ok,49.0643,49.0643,12
21531,ok,45.4041,45.4041,26
21532,ok,46.0578,46.0578,12
21533,ok,32.5823,32.5823,44
21534,ok,30.3906,30.3906,15
21535,ok,47.1438,47.1438,23
21536,ok,39.0503,39.0503,31
21537,ok,42.0847,42.0847,22
21538,ok,24.0467,24.0467,24
21539,ok,47.3184,47.3184,22
2154,ok,42.9430,42.9430,19
21540,ok,18.5966,18.5966,35
21541,ok,36.6809,36.6809,31
21542,ok,38.3053,38.3053,46
21543,ok,46.9342,46.9342,28
21545,ok,28.2201,28.2201,20
21546,ok,37.3045,37.3045,19
21547,ok,41.8759,41.8759,25
21548,ok,47.9687,47.9687,33
21549,ok,49.1155,49.1155,17
2155,ok,48.5061,48.5061,25
21550,ok,41.9607,41.9607,20
21551,ok,34.2817,34.2817,20
21552,ok,49.2209,49.2209,33
21553,ok,38.8128,38.8128,18
21554,ok,40.7817,40.7817,20
21555,ok,49.4990,49.4990,17
21556,ok,45.1223,45.1223,22
21557,ok,38.2350,38.2350,26
21558,ok,37.8119,37.8119,15
21559,ok,31.9278,31.9278,28
2156,ok,48.6057,48.6057,31
21560,ok,49.0239,49.0239,23
21561,ok,33.7512,33.7512,22
21562,ok,46.7339,46.7339,30
21563,ok,49.3545,49.3545,14
21564,ok,45.9954,45.9954,27
21565,ok,43.6621,43.6621,14
21566,ok,44.8182,44.8182,23
21567,ok,49.3405,49.3405,20
21568,ok,34.0400,34.0400,30
21569,ok,27.4458,27.4458,15
2157,ok,42.5694,42.5694,20
21570,ok,47.9492,47.9492,25
21571,ok,31.0548,31.0548,17
21572,ok,40.8054,40.8054,19
21573,ok,27.0273,27.0273,10
21574,ok,27.2875,27.2875,28
21575,ok,45.3332,45.3332,19
21576,ok,40.2308,40.2308,17
21577,ok,47.0579,47.0577,25
21578,ok,37.3924,37.3924,38
21579,ok,44.2135,44.2135,26
2158,ok,40.7395,40.7395,38
21580,ok,39.7430,39.7430,14
21581,ok,46.4938,46.4938,34
21582,ok,37.2968,37.2968,33
21583,ok,49.1883,49.1883,11
21584,ok,48.8310,48.8310,15
21585,ok,33.7301,33.7301,23
21586,ok,39.4737,39.4737,27
21587,ok,28.9286,28.9286,27
21588,ok,43.7631,43.7631,44
21589,ok,33.3299,33.3299,39
2159,ok,31.7346,31.7346,31
21590,ok,44.4600,44.4600,23
21591,ok,16.0692,16.0692,9
21592,ok,34.1361,34.1361,33
21593,ok,41.3701,41.3701,36
21594,ok,38.2763,38.2763,14
21595,ok,45.9336,45.9336,19
21596,ok,47.4213,47.4213,15
21597,ok,35.7883,35.7883,30
21598,ok,46.9302,46.9302,15
21599,ok,42.0048,42.0048,12
216,ok,23.7413,23.7413,20
2160,ok,61.7266,38.3375,50
21600,ok,44.9236,44.9236,12
21601,ok,48.1547,48.1547,15
21602,ok,35.7978,35.7978,15
21603,ok,49.4449,49.4449,31
21604,ok,49.6279,49.6279,31
21605,ok,42.5721,42.5721,16
21606,ok,48.4078,48.4078,29
21607,ok,27.6731,27.6731,16
21608,ok,39.7267,39.7267,23
21609,ok,48.6468,48.6468,29
2161,ok,22.9200,22.9200,28
21610,ok,18.0830,18.0830,19
21611,ok,40.9177,40.9177,29
21612,ok,38.5517,38.5517,18
21613,ok,48.7840,48.7840,29
21614,ok,37.3078,37.3078,18
21615,ok,28.8476,28.8476,15
21616,ok,28.8255,28.8255,11
21617,ok,49.5090,49.5090,30
21618,ok,40.1345,40.1345,42
21619,ok,31.2788,31.2788,33
2162,ok,30.2245,30.2245,38
21620,ok,37.8935,37.8935,23
21621,ok,39.5665,39.5665,13
21622,ok,43.5283,43.5283,35
21623,ok,42.7498,42.7498,22
21625,ok,30.3360,30.3360,23
21626,ok,48.3645,48.3645,24
21627,ok,43.9888,43.9888,29
21628,ok,47.1948,47.1948,16
21629,ok,41.4019,41.4019,26
2163,ok,45.5558,45.5558,9
21630,ok,43.1380,43.1380,27
21631,ok,40.3063,40.3063,15
21632,ok,46.1511,46.1511,33
21633,ok,37.5255,37.5255,23
21634,ok,45.6399,45.6399,18
21635,ok,45.9779,45.9779,35
21636,ok,46.6157,46.6157,23
21637,ok,49.0637,49.0637,16
21638,ok,33.3369,33.3369,15
21639,ok,46.5206,46.5206,25
2164,ok,47.6584,47.6584,22
21640,ok,32.7994,32.7994,36
21641,ok,45.8736,45.8736,42
21642,ok,36.0139,36.0139,34
21643,ok,38.7740,38.7740,20
21644,ok,47.2215,47.2215,26
21645,ok,48.0539,48.0539,28
21646,ok,47.0526,47.0526,14
21647,ok,41.4162,41.4162,42
21649,ok,33.4594,33.1150,28
21650,ok,31.8838,31.8838,27
21651,ok,49.6282,49.6282,8
21652,ok,42.4919,42.4919,18
21653,ok,49.5668,49.5668,22
21654,ok,31.9677,31.9677,27
21655,ok,46.6016,46.6016,18
21656,ok,44.9655,44.9655,34
21657,ok,43.1580,43.1580,30
21658,ok,47.8237,47.8237,17
21659,ok,33.9237,33.9237,21
2166,ok,46.5961,46.5961,28
21660,ok,26.4722,26.4722,31
21661,ok,29.0824,29.0824,25
21662,ok,41.4660,41.4660,35
21663,ok,25.1274,25.1274,19
21664,ok,42.5569,42.5569,31
21665,ok,48.9684,48.9684,11
21666,ok,48.9202,48.9202,29
21667,ok,49.9339,49.9339,22
21668,ok,37.9856,37.9856,17
21669,ok,40.1687,40.1687,20
2167,ok,49.9219,49.9219,18
21670,ok,31.0315,31.0315,23
21671,ok,45.0438,45.0438,18
21672,ok,43.8718,43.8718,28
21673,ok,38.1121,38.1121,46
21674,ok,48.5099,48.5099,18
21675,ok,39.0329,39.0329,31
21676,ok,38.4045,37.9065,26
21677,ok,28.6569,28.6569,27
21678,ok,43.0491,43.0491,32
21679,ok,35.2379,35.2379,17
2168,ok,47.2622,47.2622,14
21680,ok,43.1981,42.9367,22
21681,ok,48.9681,48.9681,28
21682,ok,30.1332,30.1332,17
21683,ok,45.6221,45.6221,29
21684,ok,41.4316,41.4316,32
21685,ok,49.1663,49.1663,28
21686,ok,146.2399,49.4143,25
21687,ok,49.3036,49.3036,22
21688,ok,47.8254,47.8254,30
21689,ok,47.8185,47.8185,16
2169,ok,47.9211,47.9211,15
21690,ok,41.6730,41.6730,13
21691,ok,33.2613,32.3488,17
21692,ok,34.1615,34.1615,12
21693,ok,27.3485,27.3485,29
21694,ok,26.3659,26.3659,18
21695,ok,34.5549,34.5549,19
21696,ok,44.5180,44.5180,19
21697,ok,19.7986,19.7986,16
21698,ok,44.7993,44.7993,12
21699,ok,40.6055,40.6055,15
217,ok,50.1906,48.0276,14
2170,ok,43.3715,43.3715,12
21700,ok,40.9096,40.9096,30
21701,ok,33.1272,33.1272,10
21702,ok,36.8102,36.8102,20
21703,ok,48.0285,48.0285,24
21704,ok,36.8070,36.8070,23
21705,ok,42.9271,42.9271,28
21706,ok,45.3052,44.3730,18
21707,ok,19.9318,19.9318,33
21708,ok,35.9704,35.9704,23
21709,ok,49.2001,49.2001,28
2171,ok,28.8483,28.8483,19
21710,ok,43.4367,43.4367,28
21711,ok,31.7675,31.7675,18
21712,ok,49.8521,49.8521,20
21713,ok,31.6874,31.5228,31
21714,ok,41.9777,41.9777,21
21716,ok,38.9658,38.9658,27
21717,ok,45.7957,45.7957,22
21718,ok,34.2563,34.2563,22
21719,ok,46.9828,46.9828,24
2172,ok,41.9719,41.9719,20
21720,ok,43.3127,43.3127,24
21721,ok,48.3083,48.3083,22
21722,ok,35.3079,35.3079,23
21723,ok,48.1666,48.1666,33
21724,ok,45.5008,45.5008,40
21725,ok,49.4546,49.4546,13
21726,ok,48.4902,48.4902,16
21727,ok,25.1689,25.1689,32
21728,ok,30.0675,30.0675,26
21729,ok,45.2339,45.2339,19
2173,ok,45.3442,45.3442,22
21730,ok,36.6897,36.6897,32
21731,ok,27.9965,27.9965,36
21732,ok,47.6019,47.6019,27
21733,ok,45.3777,45.3777,30
21734,ok,37.7213,37.7213,26
21735,ok,25.7007,25.7007,16
21736,ok,47.6956,47.6956,24
21737,ok,42.0211,42.0211,20
21739,ok,47.7806,47.7806,34
2174,ok,37.3401,37.3401,17
21740,ok,44.5137,44.5137,28
21741,ok,44.2091,44.2091,37
21742,ok,25.7337,25.7337,19
21743,ok,34.5677,34.5677,23
21744,ok,49.2008,49.2008,35
21745,ok,43.7278,43.7278,15
21746,ok,43.2027,43.2027,22
21747,ok,40.3120,40.3120,19
21748,ok,43.5670,43.5670,13
21749,ok,44.8574,44.8574,22
2175,ok,25.7918,25.7918,12
21750,ok,39.4862,39.4862,21
21751,ok,29.8621,29.8621,24
21752,ok,48.8281,48.8281,22
21753,ok,38.3112,38.3112,25
21754,ok,34.0110,34.0110,27
21755,ok,57.7304,45.0010,17
21756,ok,42.0568,42.0568,14
21757,ok,46.6209,46.6209,29
21758,ok,49.0558,49.0558,29
21759,ok,47.0432,47.0432,18
2176,ok,43.7411,43.7411,27
21760,ok,47.4738,47.4738,24
21761,ok,46.9265,46.9265,34
21762,ok,39.3668,39.3668,28
21763,ok,34.2423,34.2423,21
21764,ok,45.1131,45.1131,26
21765,ok,28.8547,28.8547,23
21766,ok,43.2095,43.2095,10
21767,ok,49.1569,49.1569,22
21768,ok,42.3022,42.3022,14
2177,ok,47.3268,47.3268,25
21770,ok,34.2809,34.2809,15
21771,ok,30.5565,30.5565,13
21772,ok,28.0887,28.0887,19
21773,ok,42.2559,42.2559,8
21774,ok,36.1165,36.1165,22
21775,ok,41.6572,41.6572,11
21776,ok,48.7321,48.7321,17
21777,ok,49.8809,49.8809,21
21778,ok,30.8916,29.3580,16
21779,ok,25.3394,25.1688,17
2178,ok,41.4569,41.4569,19
21780,ok,43.9997,43.9997,29
21781,ok,36.3721,36.3721,24
21782,ok,28.2485,28.2485,16
21783,ok,27.5564,27.5564,38
21784,ok,47.1088,47.1088,25
21785,ok,39.0541,39.0541,25
21786,ok,40.5148,40.5148,28
21787,ok,46.5165,46.5165,28
21788,ok,42.1016,42.1016,18
21789,ok,39.5448,38.5049,39
2179,ok,48.6831,48.6831,21
21790,ok,42.1962,42.1962,40
21791,ok,20.5169,20.5169,22
21792,ok,35.3089,35.3089,20
21793,ok,39.7784,39.7784,17
21794,ok,41.4909,41.4909,20
21795,ok,49.9921,49.9921,21
21796,ok,16.8212,16.8212,22
21797,ok,40.8675,40.1412,23
21798,ok,47.0836,47.0836,26
21799,ok,45.4605,45.4605,15
218,ok,49.3288,49.3288,24
21800,ok,43.4678,43.4678,30
21801,ok,41.8994,41.8994,32
21802,ok,22.4837,22.4837,28
21803,ok,21.9258,21.9258,33
21804,ok,29.7203,29.3982,18
21805,ok,48.3509,48.3509,18
21806,ok,34.2774,34.2774,23
21807,ok,43.8786,43.4765,22
21808,ok,44.8449,44.8449,22
21809,ok,46.6233,46.6233,28
2181,ok,42.8844,42.8844,14
21810,ok,20.2314,20.2314,18
21811,ok,49.9607,49.9607,18
21812,ok,49.6433,49.6433,21
21813,ok,43.2822,42.3107,19
21815,ok,41.8085,41.8085,38
21816,ok,29.3354,29.3354,15
21817,ok,36.5668,36.5668,37
21818,ok,35.6803,35.6803,44
21819,ok,33.0156,33.0156,40
2182,ok,44.6477,44.6477,22
21820,ok,42.9995,42.9995,25
21821,ok,40.5478,40.5478,18
21823,ok,35.3282,35.1899,46
21824,ok,44.0874,44.0874,18
21825,ok,44.3939,44.3939,28
21826,ok,14.9691,14.9691,27
21827,ok,29.4919,29.4919,19
21828,ok,43.5141,43.5141,17
21829,ok,48.3612,48.3612,23
2183,ok,45.8174,45.8174,12
21830,ok,44.9596,44.9596,33
21831,ok,30.5977,30.5977,35
21832,ok,49.6282,49.6282,20
21833,ok,42.1800,42.1800,17
21834,ok,30.8242,30.8242,35
21835,ok,42.2649,42.2649,26
21836,ok,49.1888,49.1888,23
21837,ok,49.8998,49.8998,16
21838,ok,47.2021,47.2021,30
21839,ok,45.8259,45.8259,16
2184,ok,49.7169,49.7169,37
21840,ok,49.4289,49.4289,13
21841,ok,23.3784,22.4772,17
21842,ok,41.9003,41.9003,26
21843,ok,49.8739,49.8739,26
21844,ok,33.2576,33.2576,19
21845,ok,49.1296,49.1296,22
21846,ok,31.1707,31.1707,33
21847,ok,48.1505,48.1505,31
21848,ok,25.5099,25.5099,21
21849,ok,38.4512,38.4512,22
2185,ok,39.6370,39.6370,20
21850,ok,34.2911,34.2911,36
21851,ok,49.5722,49.5722,30
21852,ok,39.7776,39.7776,27
21853,ok,36.9619,36.9619,20
21854,ok,44.4567,44.4567,17
21855,ok,49.4601,49.4601,16
21856,ok,43.0972,43.0719,20
21857,ok,42.0525,42.0525,35
21858,ok,29.1324,29.1324,26
21859,ok,40.2502,40.2502,18
2186,ok,39.7815,39.7815,20
21860,ok,49.8450,49.8450,15
21861,ok,47.3687,47.3687,41
21862,ok,47.5832,47.5832,25
21863,ok,37.8417,37.8417,15
21864,ok,36.7124,36.7124,33
21865,ok,34.7303,34.7303,19
21866,ok,45.6277,45.6277,18
21867,ok,30.5960,30.5960,14
21868,ok,31.3087,31.3087,19
21869,ok,45.0039,45.0039,38
2187,ok,33.5416,33.5416,26
21870,ok,31.7917,31.7917,18
21871,ok,45.3358,45.3358,42
21872,ok,36.3315,36.3315,10
21873,ok,41.9280,41.9280,18
21874,ok,34.9248,34.9248,32
21875,ok,37.5547,37.5547,32
21876,ok,49.4392,49.4392,17
21877,ok,40.2655,40.2655,21
21878,ok,43.5202,43.5202,24
21879,ok,40.7558,40.7558,10
2188,ok,48.1968,48.1968,46
21880,ok,39.3844,39.3844,25
21881,ok,48.6402,48.6402,17
21882,ok,27.5987,27.5987,19
21883,ok,46.4691,46.3691,22
21884,ok,50.4114,44.9139,31
21885,ok,40.5229,40.5229,21
21886,ok,42.0502,42.0502,22
21887,ok,24.4187,24.4187,25
21888,ok,32.1973,32.1973,28
21889,ok,33.8361,33.7574,22
2189,ok,45.8784,45.8784,41
21890,ok,35.3277,35.3277,18
21891,ok,48.0297,48.0297,45
21892,ok,38.5407,38.5407,17
21893,ok,44.4245,44.4245,32
21894,ok,41.9913,41.9913,24
21895,ok,39.3301,39.3301,20
21896,ok,31.5562,31.5562,18
21897,ok,34.3249,34.3249,22
21898,ok,43.0261,43.0261,24
21899,ok,22.3616,22.3616,30
219,ok,45.3058,45.3058,29
2190,ok,48.9470,48.9470,33
21900,ok,42.4848,42.4848,23
21901,ok,43.6569,43.6569,39
21902,ok,39.4952,39.4952,26
21903,ok,41.6579,41.6579,26
21904,ok,49.1073,49.1073,24
21905,ok,34.0844,34.0844,31
21906,ok,46.2343,43.1481,17
21907,ok,36.1473,36.1473,50
21908,ok,36.2313,36.2313,23
21909,ok,48.2981,48.2981,15
2191,ok,43.6598,43.6598,22
21910,ok,46.3020,46.3020,11
21911,ok,47.1607,47.1607,28
21912,ok,40.3774,40.3774,30
21913,ok,38.8401,38.8401,21
21914,ok,18.4523,18.4523,13
21915,ok,37.2936,37.2936,22
21916,ok,47.2186,45.6508,44
21917,ok,45.2455,45.2455,18
21918,ok,31.1227,31.1227,12
21919,ok,37.3157,37.3157,39
2192,ok,40.9550,40.9550,22
21920,ok,46.0395,46.0395,19
21921,ok,41.1316,41.1316,14
21922,ok,47.6251,47.6251,30
21923,ok,40.5969,40.5969,32
21924,ok,29.0802,29.0802,20
21925,ok,28.3101,28.3101,22
21926,ok,34.6873,34.6873,18
21927,ok,44.7918,44.7918,38
21928,ok,32.3936,32.3936,28
21929,ok,44.0041,44.0041,15
2193,ok,38.7201,38.7201,23
21930,ok,26.6970,26.2577,20
21931,ok,35.6428,35.6428,30
21932,ok,38.5756,38.5756,15
21933,ok,48.4655,48.4655,39
21934,ok,22.4423,22.4423,27
21935,ok,26.4836,26.3078,20
21936,ok,48.5308,48.5308,23
21937,ok,45.8278,45.8278,25
21938,ok,45.5709,45.5709,14
21939,ok,34.7736,34.7736,23
2194,ok,33.6976,33.6976,15
21940,ok,32.4112,32.4112,16
21941,ok,47.7183,47.7183,22
21942,ok,46.0820,46.0820,19
21943,ok,35.3386,35.3386,14
21944,ok,26.8265,26.8265,22
21945,ok,31.0265,31.0265,30
21946,ok,47.5737,47.5737,37
21947,ok,49.7689,49.7689,16
21948,ok,42.7843,42.7843,27
21949,ok,45.5364,45.5364,32
2195,ok,45.1695,45.1695,40
21950,ok,36.8070,35.9123,39
21951,ok,43.1220,43.1220,26
21952,ok,47.0230,47.0230,17
21953,ok,44.2203,44.2203,13
21954,ok,36.6508,36.6508,14
21955,ok,49.2239,49.2239,36
21956,ok,48.3404,48.3404,16
21957,ok,43.8930,43.8930,41
21958,ok,47.7192,47.7192,21
21959,ok,21.2628,21.0891,32
2196,ok,41.5585,41.5585,28
21960,ok,35.5682,35.5682,24
21961,ok,35.7022,35.7022,29
21962,ok,38.8154,38.8154,16
21963,ok,37.4354,37.4354,16
21964,ok,49.4482,49.4482,44
21965,ok,45.9621,45.9621,19
21966,ok,35.0395,35.0395,21
21967,ok,34.8907,34.8907,27
21968,ok,42.7006,42.7006,37
21969,ok,36.4991,36.4991,32
2197,ok,42.8736,42.8736,18
21970,ok,42.2245,42.2245,38
21971,ok,43.9091,39.1207,11
21972,ok,45.1693,45.1693,11
21973,ok,45.7087,45.7087,28
21974,ok,44.9402,44.9402,22
21975,ok,43.4882,43.4882,21
21976,ok,19.0754,19.0754,20
21977,ok,39.2594,39.2594,18
21978,ok,45.8388,45.8388,16
2198,ok,36.8035,36.8035,28
21980,ok,38.8084,38.8084,25
21981,ok,24.9841,24.9841,14
21982,ok,23.6568,23.6568,33
21983,ok,39.6672,39.6672,23
21984,ok,49.1453,49.1453,28
21985,ok,35.6975,35.6975,11
21986,ok,49.7290,49.7290,31
21988,ok,39.7140,39.7140,13
21989,ok,52.2275,46.5320,19
2199,ok,47.5775,47.5775,19
21990,ok,46.7779,46.7779,30
21991,ok,36.1488,36.1488,11
21992,ok,49.7924,49.7924,32
21993,ok,41.8287,41.8287,16
21994,ok,48.5143,48.5143,21
21995,ok,41.9807,41.9807,14
21996,ok,38.0611,38.0611,27
21997,ok,40.5436,40.5436,37
21998,ok,47.6604,47.6604,15
